country_code,year,sport,athletes,log_athletes,is_present,gdp_per_capita_ppp,gdp_growth,unemployment,political_stability,rule_of_law,control_corruption,gdp_shock,currency_crisis,unemployment_spike,any_econ_shock,disaster_events,disaster_deaths,disaster_affected,any_conflict,n_conflicts,pop_15_24_avg_2018_22,log_pop_15_24,log_gdp_pc,log_disaster_events,log_disaster_deaths,treated_sport,post_2020,did_term,treat_x_y2020,treat_x_y2021,treat_x_y2022,treat_x_y2023,imr
FIN,2019,track,6,1.9459101490553128,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,0.2407739070600722
FIN,2019,soccer,14,2.70805020110221,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,1,0,0,0,0,0,0,0.2351118064046124
FIN,2019,basketball,14,2.70805020110221,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,0.34290009190676723
FIN,2019,tennis,3,1.3862943611198906,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,0.3618891801656631
FIN,2019,golf,5,1.791759469228055,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,0.6930253720730151
FIN,2019,swimming,7,2.079441541679836,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,0.34673691080743985
FIN,2019,icehockey,14,2.70805020110221,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,0,0,0,0,0,0,0,1.3041876891991435
FIN,2019,volleyball,1,0.6931471805599453,1,56922.4873163103,1.23812097519217,6.695,0.8353,2.0126,2.1139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94944574970846,0.0,0.0,1,0,0,0,0,0,0,0.6184612408244504
FIN,2020,track,3,1.3862943611198906,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,0.22869544657722768
FIN,2020,soccer,7,2.079441541679836,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,1,1,1,1,0,0,0,0.22322065324955032
FIN,2020,basketball,13,2.6390573296152584,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,0.3278121822289357
FIN,2020,tennis,2,1.0986122886681098,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,0.34630762834384987
FIN,2020,golf,5,1.791759469228055,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,0.6709986088104096
FIN,2020,swimming,7,2.079441541679836,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,0.33154779019922853
FIN,2020,icehockey,15,2.772588722239781,1,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,0,1,0,0,0,0,0,1.275910715731801
FIN,2020,volleyball,0,0.0,0,55424.8574989208,-2.63099855258851,7.759,0.9818,2.0186,2.1704,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.922783463419789,0.0,0.0,1,1,1,1,0,0,0,0.5976048148415177
FIN,2021,track,5,1.791759469228055,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,0.2262966068588984
FIN,2021,soccer,12,2.5649493574615367,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,1,1,1,0,1,0,0,0.2208596586240917
FIN,2021,basketball,9,2.302585092994046,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,0.32480365692410673
FIN,2021,tennis,4,1.6094379124341005,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,0.3431988239487431
FIN,2021,golf,4,1.6094379124341005,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,0.6665747282030607
FIN,2021,swimming,7,2.079441541679836,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,0.32851871063879245
FIN,2021,icehockey,8,2.19722457733622,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,0,1,0,0,0,0,0,1.270203881760467
FIN,2021,volleyball,1,0.6931471805599453,1,56790.3766177692,2.46373050011893,7.617,0.9633,2.0135,2.2378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,611711.3758806713,13.324015842214298,10.94712216461158,0.0,0.0,1,1,1,0,1,0,0,0.5934204387904665
FIN,2022,track,4,1.6094379124341005,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,0.23328432345179428
FIN,2022,soccer,10,2.3978952727983707,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,1,1,1,0,0,1,0,0.2277377362879685
FIN,2022,basketball,11,2.4849066497880004,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,0.33355614148135154
FIN,2022,tennis,1,0.6931471805599453,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,0.3522413189930954
FIN,2022,golf,2,1.0986122886681098,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,0.6794150793226502
FIN,2022,swimming,7,2.079441541679836,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,0.3373306442332391
FIN,2022,icehockey,12,2.5649493574615367,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,0,1,0,0,0,0,0,1.2867421808791404
FIN,2022,volleyball,1,0.6931471805599453,1,57068.3056478074,0.489394588644501,6.719,0.8948,1.9579,2.2469,0.0,0.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.95200417407316,0.6931471805599453,5.420534999272286,1,1,1,0,0,1,0,0.6055697755224999
FIN,2023,track,4,1.6094379124341005,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,0.25785539950804454
FIN,2023,soccer,6,1.9459101490553128,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,1,1,1,0,0,0,1,0.2519372399737614
FIN,2023,basketball,17,2.8903717578961645,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,0.3640745475523523
FIN,2023,tennis,0,0.0,0,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,0.38373151607145767
FIN,2023,golf,3,1.3862943611198906,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,0.7235148159735874
FIN,2023,swimming,8,2.19722457733622,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,0.36804837603073526
FIN,2023,icehockey,14,2.70805020110221,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,0,1,0,0,0,0,0,1.3429678257357271
FIN,2023,volleyball,1,0.6931471805599453,1,56250.8787899319,-1.43236573890965,7.149,0.714,1.967,2.2215,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,611711.3758806713,13.324015842214298,10.937576942876753,0.6931471805599453,4.934473933130692,1,1,1,0,0,0,1,0.6473893908719808
DEU,2019,track,61,4.127134385045092,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.07252523342402722
DEU,2019,soccer,186,5.231108616854587,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,1,0,0,0,0,0,0,0.0701349870325393
DEU,2019,basketball,16,2.833213344056216,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.11964426702528617
DEU,2019,tennis,30,3.4339872044851463,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.12917856431157543
DEU,2019,golf,9,2.302585092994046,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.3261630963092701
DEU,2019,swimming,49,3.912023005428146,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.12155238190925066
DEU,2019,icehockey,1,0.6931471805599453,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,0,0,0,0,0,0,0,0.790174551407664
DEU,2019,volleyball,13,2.6390573296152584,1,62849.3741865912,0.750266426253219,3.163,0.5485,1.5813,1.8651,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.0484962567149,1.3862943611198906,1.791759469228055,1,0,0,0,0,0,0,0.2773909304620889
DEU,2020,track,61,4.127134385045092,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.0711826875544484
DEU,2020,soccer,130,4.875197323201151,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,1,1,1,1,0,0,0,0.06882683171206551
DEU,2020,basketball,21,3.091042453358316,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.1176877276672143
DEU,2020,tennis,28,3.367295829986474,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.12711002210132208
DEU,2020,golf,11,2.4849066497880004,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.3223259031027363
DEU,2020,swimming,36,3.610917912644224,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.11957314267435362
DEU,2020,icehockey,2,1.0986122886681098,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,0,1,0,0,0,0,0,0.7840797154322773
DEU,2020,volleyball,12,2.5649493574615367,1,60203.289760263,-4.21020011825779,3.881,0.645,1.5201,1.8253,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,8452614.877141096,15.949986404378784,11.005482276984258,0.6931471805599453,0.0,1,1,1,1,0,0,0,0.273917938331834
DEU,2021,track,59,4.0943445622221,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.06437601402214688
DEU,2021,soccer,224,5.41610040220442,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,1,1,1,0,1,0,0,0.06219780484500146
DEU,2021,basketball,15,2.772588722239781,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.10769280205236409
DEU,2021,tennis,29,3.4011973816621555,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.1165304581192782
DEU,2021,golf,9,2.302585092994046,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.3024185621285176
DEU,2021,swimming,37,3.6375861597263857,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.10945979685693001
DEU,2021,icehockey,3,1.3862943611198906,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,0,1,0,0,0,0,0,0.7520771952357114
DEU,2021,volleyball,15,2.772588722239781,1,62530.7653199239,3.86602720371127,3.594,0.7258,1.5718,1.7829,0.0,0.0,0.0,0.0,3.0,227.0,1604.0,0.0,0.0,8452614.877141096,15.949986404378784,11.04341395973039,1.3862943611198906,5.429345628954441,1,1,1,0,1,0,0,0.25594419094768195
DEU,2022,track,62,4.143134726391533,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.06755818380985916
DEU,2022,soccer,234,5.459585514144159,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,1,1,1,0,0,1,0,0.0652962249807888
DEU,2022,basketball,18,2.9444389791664403,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.11238157067386692
DEU,2022,tennis,32,3.49650756146648,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.12149614188745154
DEU,2022,golf,14,2.70805020110221,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.31182274430537354
DEU,2022,swimming,46,3.8501476017100575,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.11420464067744594
DEU,2022,icehockey,5,1.791759469228055,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,0,1,0,0,0,0,0,0.7672769208127426
DEU,2022,volleyball,14,2.70805020110221,1,63676.087821808,1.83161439976671,3.137,0.6285,1.532,1.8184,0.0,0.0,0.0,0.0,4.0,8180.0,2.0,0.0,0.0,8452614.877141096,15.949986404378784,11.061564383672016,1.6094379124341005,9.0095696715137,1,1,1,0,0,1,0,0.26442558213618406
DEU,2023,track,61,4.127134385045092,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.07036160240103122
DEU,2023,soccer,219,5.393627546352362,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,1,1,1,0,0,0,1,0.0680268819728874
DEU,2023,basketball,25,3.258096538021482,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.11648879290037237
DEU,2023,tennis,43,3.784189633918261,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.1258420685971251
DEU,2023,golf,13,2.6390573296152584,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.31996519492841885
DEU,2023,swimming,44,3.80666248977032,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.1183602218325854
DEU,2023,icehockey,5,1.791759469228055,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,0,1,0,0,0,0,0,0.7803185593686351
DEU,2023,volleyball,14,2.70805020110221,1,63039.3719696432,-0.999929288913975,3.071,0.587,1.5512,1.6642,0.0,0.0,0.0,0.0,4.0,6380.0,0.0,0.0,0.0,8452614.877141096,15.949986404378784,11.051514762071651,1.6094379124341005,8.761080103868347,1,1,1,0,0,0,1,0.2717826324365671
TTO,2019,track,18,2.9444389791664403,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,0.6812316024286195
TTO,2019,soccer,15,2.772588722239781,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,1,0,0,0,0,0,0,0.6710382475171395
TTO,2019,basketball,1,0.6931471805599453,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,0.8529908637687024
TTO,2019,tennis,0,0.0,0,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,0.8829039173484552
TTO,2019,golf,1,0.6931471805599453,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,1.3474082539768402
TTO,2019,swimming,3,1.3862943611198906,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,0.8590776248968283
TTO,2019,icehockey,0,0.0,0,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,0,0,0,0,0,0,0,2.077416898035334
TTO,2019,volleyball,1,0.6931471805599453,1,33748.7060849924,0.114767755861862,3.523,0.0816,-0.1701,-0.2567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.4266973573433,0.0,0.0,1,0,0,0,0,0,0,1.249679047174424
TTO,2020,track,17,2.8903717578961645,1,30720.8876936042,-8.97165770967038,4.206,0.1104,-0.1705,-0.1601,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,175395.55748041655,12.074799030665693,10.332698083120295,0.0,0.0,0,1,0,0,0,0,0,0.7077884666935368
